,Title,URL
211,Retraction Note to: Downregulating lncRNA NEAT1 induces proliferation and represses apoptosis of ovarian granulosa cells in polycystic ovary syndrome via microRNA-381/IGF1 axis,/articles/10.1186/s12929-022-00805-2
212,Reprogramming of arachidonate metabolism confers temozolomide resistance to glioblastoma through enhancing mitochondrial activity in fatty acid oxidation,/articles/10.1186/s12929-022-00804-3
213,A chemical probe inhibitor targeting STAT1 restricts cancer stem cell traits and angiogenesis in colorectal cancer,/articles/10.1186/s12929-022-00803-4
214,Short open reading frames (sORFs) and microproteins: an update on their identification and validation measures,/articles/10.1186/s12929-022-00802-5
215,The role of the M-band myomesin proteins in muscle integrity and cardiac disease,/articles/10.1186/s12929-022-00801-6
216,Cyanidin 3-O-arabinoside suppresses DHT-induced dermal papilla cell senescence by modulating p38-dependent ER-mitochondria contacts,/articles/10.1186/s12929-022-00800-7
217,Combination treatment of docetaxel with caffeic acid phenethyl ester suppresses the survival and the proliferation of docetaxel-resistant prostate cancer cells via induction of apoptosis and metabolism interference,/articles/10.1186/s12929-022-00797-z
218,The pathogenic effects of particulate matter on neurodegeneration: a review,/articles/10.1186/s12929-022-00799-x
219,Application of engineered extracellular vesicles for targeted tumor therapy,/articles/10.1186/s12929-022-00798-y
220,O-GlcNAc transferase couples MRE11 to transcriptionally active chromatin to suppress DNA damage,/articles/10.1186/s12929-022-00795-1
221,The ambiguous role of obesity in oncology by promoting cancer but boosting antitumor immunotherapy,/articles/10.1186/s12929-022-00796-0
222,Early innate immune response triggered by the human respiratory syncytial virus and its regulation by ubiquitination/deubiquitination processes,/articles/10.1186/s12929-022-00793-3
223,An auto-antibody identified from phenotypic directed screening platform shows host immunity against EV-A71 infection,/articles/10.1186/s12929-022-00794-2
224,Structural and biological insights into Klebsiella pneumoniae surface polysaccharide degradation by a bacteriophage K1 lyase: implications for clinical use,/articles/10.1186/s12929-022-00792-4
225,Hypoxic stress disrupts HGF/Met signaling in human trophoblasts: implications for the pathogenesis of preeclampsia,/articles/10.1186/s12929-022-00791-5
226,Genomic diversity and antimicrobial resistance of Campylobacter spp. from humans and livestock in Nigeria,/articles/10.1186/s12929-022-00786-2
227,LRG1: an emerging player in disease pathogenesis,/articles/10.1186/s12929-022-00790-6
228,Novel FLT3/AURK multikinase inhibitor is efficacious against sorafenib-refractory and sorafenib-resistant hepatocellular carcinoma,/articles/10.1186/s12929-022-00788-0
229,SLCO4A1-AS1 promotes colorectal tumourigenesis by regulating Cdk2/c-Myc signalling,/articles/10.1186/s12929-022-00789-z
230,Estradiol-mediated inhibition of Sp1 decreases miR-3194-5p expression to enhance CD44 expression during lung cancer progression,/articles/10.1186/s12929-022-00787-1
231,Monocarboxylate transporter functions and neuroprotective effects of valproic acid in experimental models of amyotrophic lateral sclerosis,/articles/10.1186/s12929-022-00785-3
232,Monoclonal antibodies for COVID-19 therapy and SARS-CoV-2 detection,/articles/10.1186/s12929-021-00784-w
233,The overexpression of GDNF in nucleus accumbens suppresses alcohol-seeking behavior in group-housed C57Bl/6J female mice,/articles/10.1186/s12929-021-00782-y
234,Integrative utility of long read sequencing-based whole genome analysis and phenotypic assay on differentiating isoniazid-resistant signature of Mycobacterium tuberculosis,/articles/10.1186/s12929-021-00783-x
235,An electrophysiological perspective on Parkinson’s disease: symptomatic pathogenesis and therapeutic approaches,/articles/10.1186/s12929-021-00781-z
236,"Chikungunya virus infection: molecular biology, clinical characteristics, and epidemiology in Asian countries",/articles/10.1186/s12929-021-00778-8
237,"Dopamine, behavior, and addiction",/articles/10.1186/s12929-021-00779-7
238,A nuanced role of the small loop of hepatitis B virus small envelope protein in virion morphogenesis and secretion,/articles/10.1186/s12929-021-00780-0
239,Elp1 facilitates RAD51-mediated homologous recombination repair via translational regulation,/articles/10.1186/s12929-021-00773-z
240,Antibody cocktail effective against variants of SARS-CoV-2,/articles/10.1186/s12929-021-00777-9
241,Three decades of Cdk5,/articles/10.1186/s12929-021-00774-y
242,The role of noncoding RNAs in Parkinson’s disease: biomarkers and associations with pathogenic pathways,/articles/10.1186/s12929-021-00775-x
243,CRISPR and KRAS: a match yet to be made,/articles/10.1186/s12929-021-00772-0
244,"ROR2 has a protective role in melanoma by inhibiting Akt activity, cell-cycle progression, and proliferation",/articles/10.1186/s12929-021-00776-w
245,Proteasome inhibitors restore the STAT1 pathway and enhance the expression of MHC class I on human colon cancer cells,/articles/10.1186/s12929-021-00769-9
246,Restoration of 5-methoxytryptophan protects against atherosclerotic chondrogenesis and calcification in ApoE−/− mice fed high fat diet,/articles/10.1186/s12929-021-00771-1
247,Transforming growth factor-β1 decreases erythropoietin production through repressing hypoxia-inducible factor 2α in erythropoietin-producing cells,/articles/10.1186/s12929-021-00770-2
248,Enhanced enzymatic production of cholesteryl 6ʹ-acylglucoside impairs lysosomal degradation for the intracellular survival of Helicobacter pylori,/articles/10.1186/s12929-021-00768-w
249,"Retraction Note to: Circular RNA circ_0003204 inhibits proliferation, migration and tube formation of endothelial cell in atherosclerosis via miR-370-3p/TGFβR2/phosph-SMAD3 axis",/articles/10.1186/s12929-021-00761-3
250,Emerging roles of dysregulated adenosine homeostasis in brain disorders with a specific focus on neurodegenerative diseases,/articles/10.1186/s12929-021-00766-y
251,"Modular self-assembly system for development of oligomeric, highly internalizing and potent cytotoxic conjugates targeting fibroblast growth factor receptors",/articles/10.1186/s12929-021-00767-x
252,Reciprocal deregulation of NKX3.1 and AURKA axis in castration-resistant prostate cancer and NEPC models,/articles/10.1186/s12929-021-00765-z
253,HBx facilitates ferroptosis in acute liver failure via EZH2 mediated SLC7A11 suppression,/articles/10.1186/s12929-021-00762-2
254,Influenza a virus NS1 resembles a TRAF3-interacting motif to target the RNA sensing-TRAF3-type I IFN axis and impair antiviral innate immunity,/articles/10.1186/s12929-021-00764-0
255,Clinical and functional characterization of a novel STUB1 frameshift mutation in autosomal dominant spinocerebellar ataxia type 48 (SCA48),/articles/10.1186/s12929-021-00763-1
256,Advances in the management of haemophilia: emerging treatments and their mechanisms,/articles/10.1186/s12929-021-00760-4
257,Control of Spontaneous HPV16 E6/E7 Expressing Oral Cancer in HLA-A2 (AAD) Transgenic Mice with Therapeutic HPV DNA Vaccine,/articles/10.1186/s12929-021-00759-x
258,"Design, synthesis, and preliminary evaluation of a potential synthetic opioid rescue agent",/articles/10.1186/s12929-021-00758-y
259,The cell adhesion molecule TMIGD1 binds to moesin and regulates tubulin acetylation and cell migration,/articles/10.1186/s12929-021-00757-z
260,Bacterial factors required for Streptococcus pneumoniae coinfection with influenza A virus,/articles/10.1186/s12929-021-00756-0
261,The regulatory roles of microRNAs toward pathogenesis and treatments in Huntington's disease,/articles/10.1186/s12929-021-00755-1
262,More than causing (epi)genomic instability: emerging physiological implications of transposable element modulation,/articles/10.1186/s12929-021-00754-2
263,PSPC1 is a new contextual determinant of aberrant subcellular translocation of oncogenes in tumor progression,/articles/10.1186/s12929-021-00753-3
264,MicroRNA-138-1-3p sensitizes sorafenib to hepatocellular carcinoma by targeting PAK5 mediated β-catenin/ABCB1 signaling pathway,/articles/10.1186/s12929-021-00752-4
265,AUY922 induces retinal toxicity through attenuating TRPM1,/articles/10.1186/s12929-021-00751-5
266,Diagnosis of transition zone prostate cancer by multiparametric MRI: added value of MR spectroscopic imaging with sLASER volume selection,/articles/10.1186/s12929-021-00750-6
267,RETRACTED ARTICLE: Downregulating lncRNA NEAT1 induces proliferation and represses apoptosis of ovarian granulosa cells in polycystic ovary syndrome via microRNA-381/IGF1 axis,/articles/10.1186/s12929-021-00749-z
268,Chandipura virus dysregulates the expression of hsa-miR-21-5p to activate NF-κB in human microglial cells,/articles/10.1186/s12929-021-00748-0
269,Small heterodimer partner (SHP) aggravates ER stress in Parkinson’s disease-linked LRRK2 mutant astrocyte by regulating XBP1 SUMOylation,/articles/10.1186/s12929-021-00747-1
270,"Systems glycobiology for discovering drug targets, biomarkers, and rational designs for glyco-immunotherapy",/articles/10.1186/s12929-021-00746-2
271,The promising shadow of microbubble over medical sciences: from fighting wide scope of prevalence disease to cancer eradication,/articles/10.1186/s12929-021-00744-4
272,Histone dynamics during DNA replication stress,/articles/10.1186/s12929-021-00743-5
273,Crosstalk between transforming growth factor β-2 and Autotaxin in trabecular meshwork and different subtypes of glaucoma,/articles/10.1186/s12929-021-00745-3
274,C-type lectins and extracellular vesicles in virus-induced NETosis,/articles/10.1186/s12929-021-00741-7
275,Inflammatory signaling mechanisms in bipolar disorder,/articles/10.1186/s12929-021-00742-6
276,USP9X promotes apoptosis in cholangiocarcinoma by modulation expression of KIF1Bβ via deubiquitinating EGLN3,/articles/10.1186/s12929-021-00738-2
277,Identification of COVID-19 B-cell epitopes with phage-displayed peptide library,/articles/10.1186/s12929-021-00740-8
278,Multiscale X-ray phase contrast imaging of human cartilage for investigating osteoarthritis formation,/articles/10.1186/s12929-021-00739-1
279,Roles of lysine-specific demethylase 1 (LSD1) in homeostasis and diseases,/articles/10.1186/s12929-021-00737-3
280,The m6A epitranscriptome on neural development and degeneration,/articles/10.1186/s12929-021-00734-6
281,New therapeutic approaches of mesenchymal stem cells-derived exosomes,/articles/10.1186/s12929-021-00736-4
282,Histone deacetylase 7 mediates endothelin-1-induced connective tissue growth factor expression in human lung fibroblasts through p300 and activator protein-1 activation,/articles/10.1186/s12929-021-00735-5
283,Genome wide association study of response to interval and continuous exercise training: the Predict-HIIT study,/articles/10.1186/s12929-021-00733-7
284,Notch-ing up knowledge on molecular mechanisms of skin fibrosis: focus on the multifaceted Notch signalling pathway,/articles/10.1186/s12929-021-00732-8
285,NEDD4 regulates ubiquitination and stability of the cell adhesion molecule IGPR-1 via lysosomal pathway,/articles/10.1186/s12929-021-00731-9
286,A novel pseudovirus‐based mouse model of SARS-CoV-2 infection to test COVID-19 interventions,/articles/10.1186/s12929-021-00729-3
287,RhoA: a dubious molecule in cardiac pathophysiology,/articles/10.1186/s12929-021-00730-w
288,NKX6-1 mediates cancer stem-like properties and regulates sonic hedgehog signaling in leiomyosarcoma,/articles/10.1186/s12929-021-00726-6
289,Correction to: CircNOL10 suppresses breast cancer progression by sponging miR-767-5p to regulate SOCS2/JAK/STAT signaling,/articles/10.1186/s12929-021-00723-9
290,Applications of brain organoids in neurodevelopment and neurological diseases,/articles/10.1186/s12929-021-00728-4
291,Proteomics-based identification of TMED9 is linked to vascular invasion and poor prognoses in patients with hepatocellular carcinoma,/articles/10.1186/s12929-021-00727-5
292,"Mesenchymal stem/stromal cell-based therapy: mechanism, systemic safety and biodistribution for precision clinical applications",/articles/10.1186/s12929-021-00725-7
293,Recent developments in epigenetic cancer therapeutics: clinical advancement and emerging trends,/articles/10.1186/s12929-021-00721-x
294,NLRP3 inflammasome-mediated cytokine production and pyroptosis cell death in breast cancer,/articles/10.1186/s12929-021-00724-8
